adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/y9zcjxEilWr44c4vJbEaLTgE0Uw.jpg,"[878, 18, 10749]",31011,en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",3.827,/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg,2009-11-06,Mr. Nobody,False,7.812,5892
False,/yTweHAwEokqAgZg1Io8e0zCJQvt.jpg,"[18, 10749]",22947,en,Up in the Air,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",3.827,/4gjs45JOyXBtaOcaMpoyB0INymM.jpg,2009-12-04,Up in the Air,False,6.867,3683
False,/5P6hWD4zxAMntRuRnB4MmPLijNw.jpg,[18],22881,en,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",3.827,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,2009-11-20,The Blind Side,False,7.7,6440
False,/u6OCGwhSWhfQX1LZ4NTq0bfcWxs.jpg,"[18, 80]",8065,en,21,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack.",3.827,/BQzE6oTStXIZ5dqjXmRIVp19YB.jpg,2008-03-27,21,False,6.689,4716
False,/87tmTU1NSR5EUGTKsF5rhLwZtZc.jpg,"[12, 18]",5915,en,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",3.827,/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,2007-09-21,Into the Wild,False,7.796,9616
False,/ksBffAuz4xzquWCTCjlG2kAEZ7P.jpg,"[12, 18, 35]",4538,en,The Darjeeling Limited,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray).",3.827,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,2007-09-07,The Darjeeling Limited,False,7.2,3621
False,/1Cuaush5VwesuZJzJRy2ptfalCh.jpg,"[10751, 14, 35, 12]",2899,fr,Astérix & Obélix : Mission Cléopâtre,"The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.",3.827,/iTzZHVEnG7ShDsaP4WPDhEuRuP0.jpg,2002-01-30,Asterix & Obelix: Mission Cleopatra,False,7.377,3554
False,/51zEsrnLuMnTYjvM0xI2cmk2rxh.jpg,"[18, 10402]",461191,en,A,A young alcoholic ambient musician locks himself in his apartment on a dangerous seven day bender as he attempts to finish his upcoming album.,3.826,/4uOKZzRB615cIxcVi31pcsdFtSS.jpg,2017-09-13,A,False,6.337,175
False,/lHecBdFRnW2hh8Qn3wz0vrPIqw2.jpg,"[14, 878, 35]",424781,en,Sorry to Bother You,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.",3.826,/peTl1V04E9ppvhgvNmSX0r2ALqO.jpg,2018-07-06,Sorry to Bother You,False,6.8,1584
False,/ph5fElfh4U7O3jwhFljxz2LDp1l.jpg,"[18, 35, 53, 36]",375262,en,The Favourite,"England, early 18th century. The close relationship between Queen Anne and Sarah Churchill is threatened by the arrival of Sarah's cousin, Abigail Hill, resulting in a bitter rivalry between the two cousins to be the Queen's favourite.",3.826,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,2018-11-23,The Favourite,False,7.504,5557
False,/3tMV2dYmvxMr511fD7Ap79tRFls.jpg,[27],259693,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,3.826,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,2016-06-08,The Conjuring 2,False,7.289,8514
False,/1rNQG7LOjZheSN1iLGGxaey2254.jpg,[35],208134,en,Jackass Presents: Bad Grandpa,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",3.826,/dDSMzBEaM0LYSy9Muo0zsCo77Vh.jpg,2013-10-22,Jackass Presents: Bad Grandpa,False,6.1,1573
False,/qnYwh0tGs0wvjkf7pGPr3TmVFh6.jpg,"[18, 80]",97367,en,The Place Beyond the Pines,"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.",3.826,/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg,2013-03-20,The Place Beyond the Pines,False,7.0,4876
False,/8R82TxhOmIOtkxl4SXeRyylpvJi.jpg,"[18, 10749]",80591,en,W.E.,"In 1998, an auction of the estate of the Duke and Duchess of Windsor causes great excitement. For one woman, Wally Winthrop, it has much more meaning. Wally becomes obsessed by their historic love story. As she learns more about the sacrifices involved, Wally gains her own courage to find happiness.",3.826,/bgC9251snNQPYwbdIfgjZexFrPz.jpg,2011-09-01,W.E.,False,6.4,295
False,/myttcmwsPgkJpMjh42tEUcpzFXH.jpg,"[35, 18]",74119,fr,"Et soudain, tout le monde me manque","Justine, struggles with commitment, listens to old David Bowie covers, and uses her employer’s private MRI machines to make “X-Ray Art”  After a trail of boyfriends, Justine thinks she has found The One, a hunky shoe salesman, but her temporary happiness is thrown when her neurotic 60-year-old Jewish father (Michel Blanc) suffers a delayed midlife crisis and announces that his young second wife is expecting a baby.  Justine and her half-sister Dom, who is trying to adopt, are rather annoyed at the news.  Coupled with resentment about her father’s absence when she was growing up, causes her to spiral into self-doubt. Overflowing with French charm, Justine gets by with the help of her family, friends, and newly discovered muse.",3.826,/7poE5s3WEhYFMLoLpn7I9wbbkmD.jpg,2011-04-20,The Day I Saw Your Heart,False,5.833,108
False,/mzxbSuPn5a25sH8f77JnSVl1PRF.jpg,"[10749, 18]",62580,fr,La Fille du puisatier,"It's the beginning of the WWII. South of France. Patricia, 18, is the oldest daughter of a well-digger, Pascal, who considers her a princess because of her moral qualities. She's kind, devoted. One day, she briefly meets a young man, Jacques, the son of Mazel, owner of the shop where her father buy his material. He's handsome and teasing. Her father's friend, Felipe, would love to marry her, and he invites her to an aviation show. She accepts his invitation only because she knows Jacques is a pilot and will be there. Soon, she'll carry his child, and he'll be gone, and the family will have to deal with this out-of-wedlock pregnancy...",3.826,/o0MGH7xXcbGao6uNJOyRAQj5l1R.jpg,2011-04-20,The Well Digger's Daughter,False,6.9,172
False,/1uXonw89exEjM0sekjJDWF2M3Bx.jpg,"[18, 35]",61667,it,Habemus Papam,"The newly elected Pope suffers a panic attack just as he is about to greet the faithful who have gathered to see him. His advisors, unable to convince him he is the right man for the job, call on a renowned therapist who also happens to be an atheist. But the Pope's fear of his newfound responsibility is one he must face alone. Winner Best Film at the Italian Golden Globes.",3.826,/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg,2011-04-15,We Have a Pope,False,6.799,549
False,/bvhW6zii1f9fsUaPFyRjCky4INM.jpg,"[18, 28, 53]",59145,fr,L'Assaut,"December 1994. On Saturday 24th, four GIA terrorists hijack an Air France A300 Airbus, bound for Paris, with 227 passengers on board, at the Algiers airport.",3.826,/nYGQJGsGWmmq8L0EOSDJGdHiz1i.jpg,2011-01-17,The Assault,False,6.0,253
False,/apFiQTVU60EO8VhvtNJmbbSktAD.jpg,"[28, 80, 53]",59118,fr,La Proie,"A robber escapes from prison with a single objective in mind: to track down his former cellmate, a serial killer who intends to pin his crimes on him. A cop is sent after the robber who, despite his best efforts, soon becomes Public Enemy Number One. As the protagonists are driven to their limits, it becomes increasingly unclear who is the hunter and who is the prey.",3.826,/vv30WTTkdstFcOW82EigWQNBHik.jpg,2011-04-12,The Prey,False,6.423,209
False,/8jADcnDxlgwGcqPBYjLSnOgZly1.jpg,"[18, 35]",58043,fr,Ma part du gâteau,"France, a factory worker, lives with her three daughters in Dunkirk. The factory where she worked has been closed, leaving France and all of her workmates without a job. She decides to go to Paris to look for work. There she finds a cleaning job at the home of a rich man, Steve, whose world is radically different from her own. As their paths keep crossing, she discovers that her employer played a part in closing the factory in Dunkirk...",3.826,/xWaG5iXaYpl8MmSvMVYhuiAinMt.jpg,2011-03-16,My Piece of the Pie,False,5.685,184
False,/2fJAPlLLDS97Mg460ScSnIb8Y9F.jpg,"[18, 10749]",52259,fr,Un balcon sur la mer,"Happily married with a daughter, Marc is a successful real estate agent in Aix-en-Provence. One day, he has an appointment with a woman to view a traditional country house. A few hours later, Marc finally puts a name to her face. It's Cathy, the girl he was in love with growing up in Oran, Algeria, in the last days of the French colonial regime. Marc hurries to her hotel. They spend the night together. Then she's gone again. And Marc's mother tells him Cathy never left Algeria. She was killed with her father in a bombing just before independence...",3.826,/yBn1y7oAQgh22IiufQaK8ns9lgP.jpg,2010-12-15,A View of Love,False,5.91,100
False,/cJYk3gQ1JugADrKU1Kb6Dgjg1HZ.jpg,"[35, 18]",52043,fr,Le Fils à Jo,"Grandson of a legendary rugby player, son of a legendary rugby player, and he himself a legendary rugby player, Jo Canavero raises his only son, Tom, in a small village in the Tarn region. To the great displeasure of Jo, thirteen-year-old Tom is as good at math as he is useless on the rugby field. For a Canavero, the legend can't stop there, even if it means setting up a rugby team specifically for Tom, despite the wishes of the whole village and of Tom himself.",3.826,/pY3vfGvn0HLMQKJjt3tTn7RNWf6.jpg,2010-12-29,Jo's Boy,False,5.986,108
False,/3TiuhsLVQWKhGbPrKFniCe9trEw.jpg,[53],51071,fr,L'Homme qui voulait vivre sa vie,"Paul Exben is a success story – partner in one of Paris's most exclusive law firms, big salary, big house, glamorous wife and two sons straight out of a Gap catalog. But when he finds out that Sarah, his wife, is cheating on him with Greg Kremer, a local photographer, a rush of blood provokes Paul into a fatal error.",3.826,/7YgPcsjIqEUfpFDNc2DZz15yzs4.jpg,2010-11-03,The Big Picture,False,6.3,153
False,/6opP1ChcxCXb9FS7yEn1xyxIIJC.jpg,"[53, 9648]",50671,en,The Resident,"Juliet, a beautiful doctor, has found the perfect New York apartment to start a new life after separating from her husband. It's got spacious rooms, a spectacular view, and a handy, handsome landlord. But there are secrets behind every wall and terror in every room as Juliet gets the unnerving feeling that she is not alone.",3.826,/hoZiRe5EK4vIUjvjRf1aUk5RVg4.jpg,2011-02-10,The Resident,False,5.764,629
False,/aDKuDfEAYa2VENKd155D4ZoAl7c.jpg,"[35, 18]",48034,fr,Les Petits Mouchoirs,"Despite a traumatic event, a group of friends decide to go ahead with their annual beach vacation. Their relationships, convictions, sense of guilt and friendship are sorely tested. They are finally forced to own up to the little white lies they've been telling each other.",3.826,/djypJtQfUxeEMh6kc0aRzIoN9UR.jpg,2010-10-20,Little White Lies,False,7.108,1567
False,/mgNMFGVUezUAgOPJ57N2toQ7d6z.jpg,"[18, 35, 9648]",47943,fr,"Harry, un ami qui vous veut du bien","Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.",3.826,/dZV9UTyHJ4LD4ntWudWyqBNhb8I.jpg,2000-08-15,With a Friend Like Harry...,False,6.832,256
False,/qcpnE7QMjPjS2VYMfpzPaRNCzsj.jpg,"[16, 35, 10751, 37, 12]",44896,en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",3.826,/A5MP1guV8pbruieG0tnpPIbaJtt.jpg,2011-03-02,Rango,False,6.868,6612
False,/1yFmxvVYgVrFKL2ksFzgX0MrWOM.jpg,"[99, 80]",44639,en,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",3.826,/7yXXIWec24htucjsZS1sDuPLqw8.jpg,2010-10-08,Inside Job,False,7.694,948
False,/fgA9yAUvGBiuCQDOvGUbhMIofad.jpg,"[35, 18]",44564,en,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",3.826,/a7EVBTqeh6NoCFDW24qIp11kyi9.jpg,2011-01-13,The Dilemma,False,5.296,859
False,/wiyGkY94gw6K38hjqdB961GmCuy.jpg,"[18, 35, 80]",38842,en,Middle Men,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",3.826,/l56cv8FczzEk4pe3W8BHiRNCC05.jpg,2009-05-17,Middle Men,False,6.5,325
False,/2PmX0FeigeZa2UBK7UYeQYS5ZL4.jpg,"[18, 53]",38363,en,Fair Game,"A devoted wife and mother leads a secret life as a CIA agent until her husband’s article exposes a scandal, putting her identity and loved ones at risk. As her world crumbles, she must navigate the fallout of her double life.",3.826,/tX2cafjaDnEOi50xnUIloAc2fp2.jpg,2010-05-20,Fair Game,False,6.47,789
False,/oCcmzztzS1SeFTopYoVq6NxgXIK.jpg,[35],38277,fr,Camping 2,"Jean-Pierre Savelli is a forty-something employee of an insurance company in Clermont-Ferrand who finds himself facing a mid-life crisis. When his fiancée Valérie decides to put their relationship on hold, he changes his holiday plans and heads for the Flots Bleus camping site near Arcachon. Jean-Pierre had been hoping for peace and calm. Instead he meets Patrick Chirac and his entourage of inveterate holidaymakers...",3.826,/vlJdgFdRNVJ37RpTrl97zBT7P7Q.jpg,2010-04-21,Camping 2,False,4.817,634
False,/hZVk7Tc16mkfM3Y53ZQwMQIoolV.jpg,"[99, 10751]",36970,en,Oceans,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",3.826,/kIT3G7QoV1vatMCL8TAA3xnkO2V.jpg,2010-01-22,Oceans,False,7.4,311
False,/d6Z9I3zzXZJzFtkfmQ5VPAJgeCa.jpg,"[10752, 18, 36]",30432,fr,L'Armée du crime,"This gripping historical drama recounts the story of Armenian-born Missak Manouchian, a woodworker and political activist who led an immigrant laborer division of the Parisian Resistance on 30 operations against the Nazis in 1943. The Nazis branded the group an Army of Crime, an anti-immigrant propaganda stunt that backfired as the team's members became martyrs for the Resistance.",3.826,/jWlDUuOi1GiCjauunAR2OuDDkst.jpg,2009-09-16,Army of Crime,False,6.524,106
False,/fNHCogWhABNAmzk0IFdzQP5XLYj.jpg,"[9648, 53, 18]",25376,es,El secreto de sus ojos,"Hoping to put to rest years of unease concerning a past case, retired criminal investigator Benjamín begins writing a novel based on the unsolved mystery of a newlywed’s rape and murder. With the help of a former colleague, judge Irene, he attempts to make sense of the past.",3.826,/dkeAwfZzwL3WvToydE3CXiY80E0.jpg,2009-08-13,The Secret in Their Eyes,False,8.0,2591
False,/17QgDl7HRdUhloGt1zJwpUWg2a.jpg,"[27, 9648]",23827,en,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.",3.826,/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg,2007-09-14,Paranormal Activity,False,6.009,5091
False,/p8ah01N83pfwrSmlJsUufEx5pGR.jpg,"[28, 35, 80]",23742,en,Cop Out,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",3.826,/qA31i7FPVDHezuoevx3497CvZd4.jpg,2010-02-26,Cop Out,False,5.549,1520
False,/bElDvmmIE41AZ5UsecsWj0kgmmO.jpg,"[28, 35, 53]",23631,en,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",3.826,/dcPSm1rGEFdiEc7DaKz0t5kb66b.jpg,2010-09-01,Machete,False,6.336,3332
False,/4b2t4F8Ho5H0wKvylvOA7F2KbVr.jpg,"[12, 18]",20766,en,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones and, when the snow falls, it is gray. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",3.826,/qLaXnLzqleBWQtjvZ6JGVSaKoC3.jpg,2009-11-25,The Road,False,7.013,3917
False,/w955RLvmXvUtsc4KhBmGtuEmHWn.jpg,[35],19268,fr,Tellement proches,"Famille : Groupe de personnes réunies par des liens de parenté et un fort sentiment de solidarité morale et matérielle. Quand Alain a épousé Nathalie, il ne savait pas qu'il épouserait aussi sa famille. Ce samedi, comme toutes les semaines, ils sont invités à dîner chez son beau-frère, Jean-Pierre à Créteil. C'est vrai, Alain en a marre de ces dîners familiaux, mais il ne sait pas encore ce qui l'attend véritablement ce soir-là... Ni les jours qui suivent",3.826,/2mR6ItN0WEGnpPmM3xFcgHkTypQ.jpg,2009-06-17,So Happy Together,False,6.516,256
False,/6GmgWNha6oK1oxgClrNIxPepBAq.jpg,"[18, 28, 80]",15942,fr,Go Fast,"Marek, a crime squad officer, sets out to avenge the death of his partner and best friend, who was killed by drug traffickers. He asks for a posting to a new undercover unit created to infiltrate a drug gang that imports hashish from Morocco using the ""Go Fast"" method. A fleet of high-powered speedboats and cars races across the Mediterranean to Spain and then France, loaded with drugs.",3.826,/mXESPPvjKWtcl0uVXnuRipPxz2q.jpg,2008-10-01,Go Fast,False,5.878,181
False,/t1LMwZqFXjoa7KM4QWGZxmUYD4J.jpg,"[80, 28, 35]",15588,fr,OSS 117 : Rio ne répond plus,"In 1967, OSS 117 is sent to Brazil in order to retrieve a microfilm list of French Nazi sympathizers, only to once again unknowingly set foot into a bigger international intrigue.",3.826,/rhv06T3gTFOShIVkQ0UipZFIyDw.jpg,2009-04-15,OSS 117: Lost in Rio,False,7.112,1448
False,/qtkAtQalRCLKS7JpI6kGiETYlQe.jpg,"[80, 18, 53, 9648]",14765,fr,MR 73,A washed-up Marseilles cop (Auteuil) earns a chance at redemption by protecting a woman from the man who killed her parents as he is about to be released from prison.,3.826,/eo0VXzqKA5xkWUVDGqgaEzIpo8k.jpg,2008-03-12,The Last Deadly Mission,False,6.412,227
False,/o1FTMcZz3Uq2UP4MafwkZ7BoqGU.jpg,"[35, 10749]",14688,fr,Le Code a changé,So called friends at a dinner party end up acting like a dysfunctional family.,3.826,/nQ2azQZlWFKFl9mwkBqMslAYi07.jpg,2009-02-18,Change of Plans,False,5.41,162
False,/fNNlskkQ9nSJem3OaWWHqRqz91d.jpg,"[35, 10749]",13734,fr,Le Cœur des hommes 2,"Alex, Antoine, Jeff and Manu. Four friends, four years later. Their relationships, friendship, shared secrets, feelings of guilt and their desire to change and improve.",3.826,/xjQxIBkQNKUewJqVSwkv6kCb4Je.jpg,2007-10-24,Frenchmen 2,False,6.058,120
False,/orfgbtWNsa2ClgZni66L0lx506s.jpg,[18],13726,fr,Un secret,"In 1953, a sensitive French boy finds out from a neighbor that his family's Jewish. François Grimbert becomes a physician, and gradually peels the layers of his buried family history which resulted in his difficult upbringing, raised as Catholic by his ""Aryan"" appearing parents. His athletic father labored to stamp out stereotypical Jewish characteristics he perceived in his son, to keep the family's many secrets, as most relatives fought in World War II, and later were hauled off to labor and death camps by the Gestapo.",3.826,/8KcpHL8hjqBxZnMTMITGh8MNAhh.jpg,2007-10-03,A Secret,False,6.472,145
False,/5lUaKCo9ypmXbuVeZqKQ9gm8zk4.jpg,"[12, 16, 35, 14, 10751]",13394,en,Shrek the Halls,"The Christmas tree isn't the only thing green in this new holiday classic. Shrek is back and trying to get into the spirit of the season. After promising Fiona and the kids a Christmas they'll remember, he is forced to take a crash course in the holiday. But just when he thinks he has everything for their quiet family Christmas just right, there is a knock at the door.",3.826,/xejoSLtxLNkglY5YkojlOkMHz3u.jpg,2007-11-28,Shrek the Halls,False,6.339,858
False,/8srpvfRNT9qenQZACPTXDZYXitL.jpg,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",3.826,/pvHjp1vEFmp5FquSCPQ2O95tIZJ.jpg,2010-01-28,Edge of Darkness,False,6.4,1553
False,/dg675RUDeQ26oyx9rBY4fQtyMow.jpg,[18],12169,fr,Le Premier Jour du reste de ta vie,A sprawling drama centered on five key days in a family's life.,3.826,/w6pi0wqfNnwbCWc98jW3opwl0dF.jpg,2008-07-23,The First Day of the Rest of Your Life,False,7.49,471
False,/3eQD65Kw5SAq1qfOTrNVThA6szA.jpg,"[18, 53, 80, 9648]",10795,fr,Ne le dis à personne,"A man receives a mysterious e-mail appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death.",3.826,/fr2wEeO1H8dzx6EDfzYTRBIvZaE.jpg,2006-11-01,Tell No One,False,7.2,1418
False,/yedYIJC9lg5V3eGXQJlDNGJxTB5.jpg,"[53, 80, 18]",10562,en,Under Suspicion,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",3.826,/2snkCKKthT5S8Ua0aMZkeaXkmBi.jpg,2000-08-24,Under Suspicion,False,6.099,470
False,/z8ejhyO0hVXk4KVo1bi4HMFP3FS.jpg,"[28, 80]",10027,en,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",3.826,/gghvmS3UxtOw1UHIgYjpeZNxHil.jpg,2005-02-02,Unleashed,False,6.92,2018
False,/1FxwuCdaMmCEsl3hSlafKRHR8Th.jpg,"[10751, 12, 35, 14]",9564,fr,Astérix & Obélix contre César,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them.",3.826,/sJ4zNakOuWcsW6ssH1qk80JehQ2.jpg,1999-02-03,Asterix & Obelix Take on Caesar,False,5.987,1905
False,/bdME5MY9jIJOSl3Dvn8Liqsz7tC.jpg,"[80, 18]",9517,en,Bully,"This is the true story of Bobby Kent, a teen bully in the suburban town of Hollywood, Florida. Eventually, his best friend and girlfriend team up with the various other kids that are tired of getting beat up by him. Included in that group are the overweight Lisa Connelly. Together, seven teenagers lure Bobby out, deep into the swamp, promising him sex and drugs and when they get there, they beat him to death with baseball bats....",3.826,/qpvCDZPFUg3bdPUeoIwiWFdXOTM.jpg,2001-06-15,Bully,False,6.649,484
False,/vcI8kweLIpGv7jb9NWVunOyZ2O7.jpg,[18],9422,en,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",3.826,/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg,1998-12-25,A Civil Action,False,6.46,445
False,/wHwpdFBkvHRKS1zXptaskCFJ8BK.jpg,"[18, 35]",8827,fr,99 Francs,"Paris, France, 2001. Octave Parango, a young advertiser working at the Ross & Witchcraft advertising agency, lives a suicidal existence, ruled by cynicism, irresponsibility and debauchery. The obstacles he will encounter in developing a campaign for a new yogurt brand will force him to face the meaning of his work and the way he manages his relationship with those who orbit around his egotistic lifestyle.",3.826,/8yj6tkyp7dvdzkkIasX2SUmZd81.jpg,2007-09-26,99 Francs,False,6.619,739
False,/q8F35eFRbvqhXDSxTEO7vP84Xo5.jpg,"[27, 878, 9648]",8413,en,Event Horizon,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.",3.826,/qfluaDXv0cIdLwgQWzNB2piHL2q.jpg,1997-08-15,Event Horizon,False,6.539,2914
False,/fJWeJL39Pddz30ULiQBn4WIv5hx.jpg,"[18, 80, 53]",2001,en,We Own the Night,A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.,3.826,/rsKhSr3UNjG2DhVj2KPj0ARujez.jpg,2007-10-12,We Own the Night,False,6.7,1391
False,/auwCBRVNGxKxDLes31AEDF1vAkc.jpg,"[10752, 36, 28, 12, 18, 10749]",1966,en,Alexander,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",3.826,/91QR7ReHg4HiY66avTon185bawQ.jpg,2004-11-21,Alexander,False,5.9,3298
False,/z1btePhD1jIDLbjy5OCnO0KVf5O.jpg,"[12, 28, 14]",1735,en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",3.826,/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,2008-07-01,The Mummy: Tomb of the Dragon Emperor,False,5.491,4492
False,/5AIAnucJKZ3sHpm7r1ykFVIoUHK.jpg,"[18, 878, 53]",1272,en,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",3.826,/8kX6xmEwz0RpEJkeWjXTkxbOCAp.jpg,2007-04-05,Sunshine,False,7.0,3865
False,/rpOqHZMNIaI4qP4r7nw1B7oA0mx.jpg,"[28, 878, 12]",415,en,Batman & Robin,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,3.826,/cGRDufDDSrFrv7VI4YnmWnslne0.jpg,1997-06-20,Batman & Robin,False,4.4,5072
