adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[18],1422033,en,The Infinite Husk,"An alien consciousness, sent to Earth to spy on one of its own kind, learns what it means to be human.",6.26,/6dKjVN1kTkut6qWlyXln1FV4qVQ.jpg,2025-03-10,The Infinite Husk,False,0.0,0
False,/1RkCUPax4TGNsdVPVxkZvAglasG.jpg,"[53, 9648, 18]",1443262,tr,The Curtain of Emotions,,6.226,/ytGGI75HpXOWbYXHYXipCrMWE56.jpg,2025-03-10,The Curtain of Emotions,False,0.0,0
False,/rxMnmklIpunsNsRkQ7hw61ZJa84.jpg,"[80, 28, 53]",189,en,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,6.218,/50kALxDX4mmzIRljbNbPY0u4cie.jpg,2014-08-20,Sin City: A Dame to Kill For,False,6.4,3888
False,/2QMgoiDlTmrO9FngZft8GgZ2SbX.jpg,"[10751, 16, 12, 35]",270946,en,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",6.206,/gbrNsZ1dOK789NwWPyC0SuEABgr.jpg,2014-11-22,Penguins of Madagascar,False,6.5,4225
False,/hctfNoMpQGfn3VXdBYb9p0P5bT5.jpg,[18],1097549,en,Babygirl,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,6.2,/A8HbTd0FemZyFCh5qvJFpHGiwF8.jpg,2024-12-25,Babygirl,False,5.8,557
False,/kydclLUnhGMuoCxl6VRfSSwdRRO.jpg,"[18, 80]",154400,en,The Drop,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",6.193,/olQInYvVCW2wycMSU1ogo9Jshml.jpg,2014-09-12,The Drop,False,6.8,2213
False,/vfkzNcVzTRCq3C2jYIZtIjSdwf7.jpg,"[27, 53, 28]",1247019,th,ธี่หยด 2,"Three years after his sister's death, Yak relentlessly searches for the dark spirit that killed her in hopes of seeking revenge.",6.19,/uDW5eeFUYp1vaU2ymEdVBG6g7iq.jpg,2024-10-10,Death Whisperer 2,False,7.0,82
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",6.175,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,1994-09-10,Pulp Fiction,False,8.5,28426
False,/lW4khyV5muPSs2BblMVnutnIjdw.jpg,"[12, 18, 28]",147441,en,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",6.139,/uaDj37JtvLan9tihxZ18e6qL33b.jpg,2014-12-03,Exodus: Gods and Kings,False,5.9,4585
False,/ysiy0W9nHVTPovvskS34R6ym1Hh.jpg,"[80, 28, 53]",254904,en,The November Man,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,6.132,/4ejNFbCgLMDAuy7jFQmc7cr6UAW.jpg,2014-08-27,The November Man,False,6.1,1492
False,/vabhkZ3vwf8u7yXCSi3zbVzAVRa.jpg,"[80, 18, 53]",242582,en,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",6.13,/gYPIRu0jX2CGYdeO422cq3N78ju.jpg,2014-10-23,Nightcrawler,False,7.705,10938
False,/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg,"[28, 878, 53]",262500,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,6.127,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,2015-03-18,Insurgent,False,6.362,10068
False,/rS8CR6cgTjNiBNQOUkITdeWVZ1k.jpg,"[28, 35]",228967,en,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",6.122,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,2014-12-25,The Interview,False,6.2,5857
False,/9Xna1fmRkTyAfMSonokrwblYXUS.jpg,"[53, 80, 28]",265208,en,Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",6.119,/zN80Tlly8oMpKbVJv2TfRIj8dHG.jpg,2015-01-14,Wild Card,False,5.677,1802
False,/nFCUBRDF4C6RWopNo0nAfvMA6mm.jpg,[35],225886,en,Sex Tape,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",6.119,/pFdS7SIdjcrYXtf141dabWVly9B.jpg,2014-07-17,Sex Tape,False,5.402,4069
False,/uzobkEgGCfVzmXyXKH6Nbrby4Rm.jpg,"[35, 18]",188222,en,Entourage,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",6.118,/28dqsx1jCxhR05DfH35ui13ywNZ.jpg,2015-06-03,Entourage,False,6.233,1026
False,/4EMd9DU86rbd9XCjOjLHp5Khtn8.jpg,"[53, 10749]",255343,en,Escobar: Paradise Lost,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",6.117,/4HngNLzCmUYCPB8FbxSZWN0eDKM.jpg,2014-10-11,Escobar: Paradise Lost,False,6.273,774
False,/u2eA9pqi1q3DvevT7RuDuJHxxBT.jpg,"[18, 53]",974950,fr,Emilia Pérez,"Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.",6.096,/fko8fTfL6BcAqOUh6BZYUjt4SQP.jpg,2024-08-21,Emilia Pérez,False,6.8,1463
False,/qaQyebXo6FuSEBk6UnQ6Whwtwi2.jpg,[18],1444673,en,64 Squares of Obsession,"19-year-old Luca Renfield’s dreams of becoming a top-level chess player begin to crumble. Struggling with self-doubt and obsession, he faces a harsh question—does he have what it takes to keep going?",6.089,/ouXok0LOj0DTiMBT6Y7txPcuouz.jpg,2025-03-10,64 Squares of Obsession,False,0.0,0
False,/41Y3h2FVfoU4baFdTZwRrlD4MDM.jpg,"[28, 35, 878, 14]",257344,en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,6.085,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,2015-07-16,Pixels,False,5.741,7613
False,/icmmSD4vTTDKOq2vvdulafOGw93.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",6.083,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,1999-03-31,The Matrix,False,8.223,26141
False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",122,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",6.057,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,The Lord of the Rings: The Return of the King,False,8.481,24792
False,/bWOfRV1Ubk9SWEDZDDjsmIUCcbZ.jpg,"[35, 10402]",254470,en,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",6.046,/fQaEGzFmvTYu3G641WV0Tg9auAt.jpg,2015-05-07,Pitch Perfect 2,False,6.9,5319
False,/wvlIoof1FnKPLv9jAYanuP31V0C.jpg,"[878, 28, 53, 12]",87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",6.046,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,2015-06-23,Terminator Genisys,False,5.9,8490
False,/zwC3N0QQC2OCPDz2UWKNoq5vXm7.jpg,"[18, 9648, 35]",171274,en,Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",6.024,/hyan5Uc0lGpPuad94DM1pLxneiP.jpg,2014-12-12,Inherent Vice,False,6.6,2507
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",6.016,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.236,30292
False,/8JqwRue6rKwj2j8Ous9zifmtwvW.jpg,"[10749, 35]",1204892,en,Picture This,"Single and without a man on the horizon, Pia runs a failing photography studio in London with her best friend Jay. As her sister Sonal prepares for marriage and her mother Laxmi urges her to partner up, a spiritual guru predicts Pia will meet the love of her life among her next five dates. With her family intervening, Pia embarks on a hilarious yet heartfelt quest for love.",6.014,/r8mUV5bJlUQrco0XWYHUiSVzgdh.jpg,2025-03-05,Picture This,False,6.343,51
False,/jfEOzpsjc6JDlKhUHb4toWQPt.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",5.991,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.401,22326
False,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,"[878, 28, 18, 53]",119450,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",5.988,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,2014-07-08,Dawn of the Planet of the Apes,False,7.329,11582
False,/ie8OSgIHEl6yQiGJ90dsyBWOpQA.jpg,"[16, 14, 12, 28]",839033,en,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",5.975,/cXzCOx1hUuU9CfmiEv6rXjb6EqU.jpg,2024-12-05,The Lord of the Rings: The War of the Rohirrim,False,6.62,482
False,/k6EOrckWFuz7I4z4wiRwz8zsj4H.jpg,"[12, 28, 878]",140607,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",5.94,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,2015-12-15,Star Wars: The Force Awakens,False,7.263,19603
False,/ueDw7djPgKPZfph0vC43aD2EMyF.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",5.924,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.921,12726
False,/pqulyfkug9A7TmmRn5zrbRA8TAY.jpg,"[28, 35]",1255788,fr,Le Jardinier,"Every year the Prime Minister has a list of all kinds of troublemakers eliminated in the name of the famous Reason of State. Serge Shuster, Special Adviser to the President of the Republic, finds himself on this list, better known as the Matignon List.  Condemned to certain death and at the heart of an implacable plot and a state secret that also put his family in danger, Serge, his wife and children have only one hope left - their gardener, Léo, who hates it when « slugs » invade his garden... Especially those that want to kill innocent families.",5.917,/5T9WR7vIOnHm6xhVt5zBuPbBgt1.jpg,2025-01-30,The Gardener,False,6.294,90
False,/auJKGst3vXpJozHZh4nMFs0xWIU.jpg,"[12, 28, 878]",181812,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",5.859,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,Star Wars: The Rise of Skywalker,False,6.301,10079
False,/zOOCJa8fhZz5ZM6tHR5ZCpXunwX.jpg,"[35, 10749]",1312157,it,FolleMente,"How much do we really know about ourselves when we make a decision? What if there are multiple versions of our I within us, each with something to say?",5.816,/sPps037qCts9XDwCaS6j7JsNuEd.jpg,2025-02-20,CrazyMinded,False,7.332,179
False,,"[99, 10770]",1442200,ca,Revolució 304,,5.803,,2025-03-18,Revolució 304,False,0.0,0
False,/axTt8unBOfjEZaxrx2xzklAqo7r.jpg,"[27, 53]",1439804,en,Spider in the Cupboard,"SMILE, YOU'RE ON CAMERA... Jen is a crisis hotline volunteer, using the service to cope with losing her sister at a young age. Little does she know, a former caller has beensecretly living in her apartment, recording her every move with a home video camera. Jen is sent into a spiral by thecombination ofJohn Doe's subtle maniuplations and the apathy of Jen's loved ones, namely Harry.",5.803,/9lKBcNmWdSbODDuF6TBO6UZvAyL.jpg,2025-03-18,Spider in the Cupboard,False,0.0,0
False,,[99],1437920,en,Centered: Joe Lieberman,"In a time of deep political division, Centered: Joe Lieberman chronicles the remarkable career of Joe Lieberman, a principled and bipartisan politician who navigated the tumultuous world of American politics with unwavering integrity, offering timely lessons on the power of collaboration and leadership beyond party lines.",5.802,/pGeRaZEmOo46DhgRePw4uAUSnkJ.jpg,2025-03-18,Centered: Joe Lieberman,False,0.0,0
False,/ApBJ1YzoJsDBe8HjZaDTgqTCzMv.jpg,[99],1437701,en,Leaving Neverland 2: Surviving Michael Jackson,"Explores the personal toll on James Safechuck and Wade Robson after they went public with accusations against pop icon Michael Jackson. The two men continue to seek justice as they face backlash from his global army of fans. With exclusive access to court hearings, the film shows the extent to which the Jackson estate has fought to prevent Robson and Safechuck from having their day in court.",5.802,,2025-03-18,Leaving Neverland 2: Surviving Michael Jackson,False,0.0,0
False,/273gJEUf5n8sZZ30ENpGyTLpDjR.jpg,[99],1437446,en,The Twister: Caught in the Storm,"In May 2011, a massive tornado ripped through Joplin, Missouri. With pulse-pounding firsthand footage, this documentary goes inside a deadly twister.",5.802,/hTc26KBDyPTLRyPQxFupfXWx5L4.jpg,2025-03-18,The Twister: Caught in the Storm,False,0.0,0
False,,[53],1436099,en,Act of Kindness,A young woman living in her car has her life turned upside down after a friendly encounter in the woods goes south.,5.802,/jC9eJYTxvREpBeaR3KJFv3SUq4o.jpg,2025-03-18,Act of Kindness,False,0.0,0
False,/sBtuuQ2MPliv76mjckkfwB3mNNO.jpg,[99],1417181,en,Dawn of Impressionism: Paris 1874,"The Impressionists are the most popular group in art history – millions flock every year to marvel at their masterpieces. But, to begin with, they were scorned, penniless outsiders. 1874 was the year that changed everything; the first Impressionists, “hungry for independence”, broke the mould by holding their own exhibition outside official channels. Impressionism was born and the art world was changed forever.  What led to that first groundbreaking show 150 years ago? Who were the maverick personalities that wielded their brushes in such a radical and provocative way? The spectacular Musée d’Orsay exhibition brings fresh eyes to this extraordinary tale of passion and rebellion. The story is told not by historians and curators but in the words of those who witnessed the dawn of Impressionism: the artists, press and people of Paris, 1874.",5.798,/lSU85MrxOtlrvtiRlI9GTPBGiwK.jpg,2025-03-18,Dawn of Impressionism: Paris 1874,False,0.0,0
False,/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,"[10749, 14, 10751, 18]",150689,en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",5.798,/j91LJmcWo16CArFOoapsz84bwxb.jpg,2015-03-06,Cinderella,False,6.821,7122
False,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,[18],550,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",5.792,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,1999-10-15,Fight Club,False,8.438,29966
False,/vnNLcHsXQ5N9dDLsNJW2Bm8UNmG.jpg,[99],1204967,en,USAH: Uncommon Stories of American Horror,"27 real-life stories of American horror are told by a mysterious narrator, who draws inspiration from some famous paintings of American art displayed in an ancient abbey.",5.789,/FDGnXfWwRJETNa0TP4xq2Sjt5k.jpg,2025-03-18,USAH: Uncommon Stories of American Horror,False,0.0,0
False,,"[53, 27]",675776,en,Persona,An Actress finds herself in a complex puzzle of Personas when someone unexpected arrives to take her place.,5.789,,2025-03-18,Persona,False,0.0,0
False,/sPantp0oQ9idos7Jdwko2r6ZOIa.jpg,[18],205587,en,The Judge,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",5.787,/3K93GWotLXe4FqpErri0xkpLaD5.jpg,2014-10-08,The Judge,False,7.322,4138
False,/c9xmB53umjnrCMS4pZz11clF3yJ.jpg,"[16, 14, 12]",980477,zh,哪吒之魔童闹海,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies are soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounter numerous difficulties in the process. What will become of Ne Zha and Ao Bing?",5.783,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,2025-01-29,Ne Zha 2,False,7.8,125
False,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg,"[28, 80, 18, 53]",49026,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",5.771,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,2012-07-17,The Dark Knight Rises,False,7.784,23036
False,/k23FPWl97XKpJ1oTaDyADzxWxs6.jpg,"[80, 18, 9648, 53]",169917,en,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,5.768,/euPgyPsiNFp6gOBB7nUFxvN5ZaY.jpg,2014-09-18,A Walk Among the Tombstones,False,6.3,2827
False,/6z1GBb8yTFSZP1FWA2dNa9as2zL.jpg,"[878, 14, 28]",76757,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5.757,/z8dXSSadzpfTF2wHQlREkuB4d5y.jpg,2015-02-04,Jupiter Ascending,False,5.5,6798
False,/6Sg4UUs0OksCbR0TZxUtQWPOMDV.jpg,"[35, 12]",210860,en,Mortdecai,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",5.75,/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg,2015-01-21,Mortdecai,False,5.509,2660
False,/vzbsqeoG7xH8EVOBiYBSIjU8wt1.jpg,"[878, 9648, 53, 28]",238615,en,Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,5.749,/djqY8CVQzCac4NCHr0FI3sqPxMm.jpg,2015-07-10,Self/less,False,6.415,3127
False,/tehewlwOPFDDf4syutyopaY23AY.jpg,[27],1352774,en,Piglet,"On Kate's 21st birthday camping trip, her friends encounter Piglet, a monstrous human-pig hybrid who brutally murders one of them. They uncover Piglet's origins and Kate must confront her past to survive the relentless killer.",5.747,/eO5G6X8vUAkJdcNAnMmAQ7c7fNz.jpg,2025-01-25,Piglet,False,5.7,12
False,/cq9N64ucEtfIc3eMxNr1VzY9LH9.jpg,[18],37799,en,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",5.745,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,2010-10-01,The Social Network,False,7.368,12307
False,/2J283YNxKhxAqHeVegUJ5mzLfGb.jpg,"[9648, 18, 80]",392044,en,Murder on the Orient Express,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,5.714,/7GtdJU6iAg6fjQu3E3zta3bIAQh.jpg,2017-11-03,Murder on the Orient Express,False,6.7,10047
False,/54VZRYfpnAf0yRUFTjTIP34djLQ.jpg,[18],244506,en,Camp X-Ray,"A young woman joins the military to be part of something bigger than herself and her small-town roots. Instead, she ends up as a new guard at Guantanamo Bay, where her mission is far from black and white. Surrounded by hostile jihadists and aggressive squadmates, she strikes up an unusual friendship with one of the detainees.",5.693,/aqNzRiaEsfv567Ji9njJofblRBE.jpg,2014-10-17,Camp X-Ray,False,6.7,1032
False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,"[27, 9648]",270303,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",5.687,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,It Follows,False,6.6,6461
False,/lsgT602GYV8ts97sKH1gWFtQs1k.jpg,"[16, 12, 35, 10751, 14]",1104845,en,Plankton: The Movie,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,5.681,/hGaUNLF5VZbg9ovPTyjm9Rv5xWz.jpg,2025-03-08,Plankton: The Movie,False,7.0,35
False,/j3snmrxqxT60FrH1Z8i54fGnHZJ.jpg,"[35, 18, 10751]",196867,en,Annie,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will Stacks—advised by his brilliant VP and his shrewd and scheming campaign advisor—makes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",5.681,/aKAM9V0izx4VhsdyAdBvAB26UCZ.jpg,2014-12-18,Annie,False,6.2,1285
False,/8LYxSH8ZJzKbS3kNIELsVc05RNH.jpg,"[27, 18]",287424,en,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",5.675,/twa9gXjocLM629sJrQYVtmF306R.jpg,2015-05-08,Maggie,False,5.4,1590
False,/xiv9qW6hv5VMhxkPOEGnXKuowTo.jpg,"[35, 10749]",277547,en,Playing It Cool,A young man meets and instantly falls in love with an engaged woman.,5.675,/4B2FLN0c2vY6im3Oe2ZkYftulmq.jpg,2014-09-26,Playing It Cool,False,5.862,765
False,/sETF4vyjb0FonUJVqgrkaPWqiIf.jpg,"[28, 12]",289720,en,Outcast,"A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother, who seeks their deaths.",5.674,/efsgCTlofzIuysfokEp7hwQnUho.jpg,2014-09-26,Outcast,False,5.107,474
False,/39pBk3APJjE1AQuUNgk90d01F5m.jpg,[35],286532,en,A Merry Friggin' Christmas,"Boyd Mitchler and his family must spend Christmas with his estranged family of misfits. Upon realizing that he left all his son's gifts at home, he hits the road with his dad in an attempt to make the 8-hour round trip before sunrise.",5.674,/eR9muFXkNCknGdfTQSeDS6tdPdZ.jpg,2014-11-07,A Merry Friggin' Christmas,False,5.4,243
False,/nIh7npgLTsZyBl7TQpibZsz4hQH.jpg,[18],284276,en,Cake,"After having visions of a member of her support group who killed herself, a woman who also suffers with chronic pain seeks out the widower of the suicide.",5.674,/5GJEZovjtKisJxNMG6fBTCxNzZi.jpg,2014-09-07,Cake,False,6.3,899
False,/kVChi7qHX9UMcpAh7J6fGBCCH2c.jpg,"[53, 878]",262543,en,Autómata,"Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",5.674,/h7SEtIWOfLsuCWhQgflev7ppRPq.jpg,2014-10-09,Automata,False,5.849,1664
False,/1u7TuvR5mSUz2xRQhz01i75IwdT.jpg,"[80, 53, 28]",201088,en,Blackhat,"Nicholas Hathaway, a furloughed convict, and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta. As Hathaway closes in, the stakes become personal as he discovers that the attack on a Chinese nuclear power plant was just the beginning.",5.674,/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,2015-01-13,Blackhat,False,5.5,2050
False,/sjsaxwNsgBbrWrJIXtCT5DNo9Mt.jpg,"[80, 53]",181283,en,Child 44,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",5.674,/p8uTx2xm72vXqI0H4W5kU3ku9ND.jpg,2015-03-15,Child 44,False,6.278,1674
False,/zxxIzU6XjzTQKS9pPeLmYTDTFL1.jpg,"[35, 80]",209189,en,Life of Crime,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,5.672,/apO5xGmcEHpdIBc3Zreax7MXl2m.jpg,2013-09-14,Life of Crime,False,5.7,391
